text_id,sample_date,sample_id,result_value,percentage,median,anomaly_score,is_anomaly
AD23-00394.021,2023-10-22,AD23-00394.021,103275,1.917,91252.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,333715,5.302,25183.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,380392,3.428,143990.0,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,116534,3.353309,68217.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,215880,2.565,80864.0,-1,True
AD23-00429.015,2023-11-15,AD23-00429.015,594405,3.158,91252.0,-1,True
AD23-00432.009,2023-11-16,AD23-00432.009,763370,14.263,671922.0,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,241200,2.123,671922.0,-1,True
AD23-00429.044,2023-11-15,AD23-00429.044,261926,4.171,88015.0,-1,True
AD23-00011.006,2023-01-09,AD23-00011.006,163904,4.317,319982.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,42784,2.578,319781.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,1548446,13.612,884428.5,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,41641,1.541,143990.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,300583,3.684,319781.0,-1,True
AD23-00432.010,2023-11-16,AD23-00432.010,332427,2.047,91185.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,478900,7.609,319781.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,621357,5.08,143990.0,-1,True
AD23-00429.016,2023-11-15,AD23-00429.016,150584,3.945,25183.0,-1,True
AD22-00015.004,2022-12-08,AD22-00015.004,747880,21.76438,884428.5,-1,True
AD23-00429.037,2023-11-15,AD23-00429.037,235626,3.034,218747.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,121343,1.928784,91185.0,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,122560,1.08,218747.0,-1,True
AD23-00429.034,2023-11-15,AD23-00429.034,457397,5.3,143990.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,194141,1.945,225253.0,-1,True
AD24-00071.017,2024-02-15,AD24-00071.017,3823808,51.594,884428.5,-1,True
AD24-00051.012,2024-02-04,AD24-00051.012,357593,29.875,884428.5,-1,True
AD23-00429.048,2023-11-15,AD23-00429.048,244208,2.6,71625.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,262244,1.681,218747.0,-1,True
AD23-00429.047,2023-11-15,AD23-00429.047,388858,5.417,319781.0,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,321770,3.947,143990.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,270660,4.748,319982.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,176564,2.34,225253.0,-1,True
AD23-00429.022,2023-11-15,AD23-00429.022,132256,2.745,91252.0,-1,True
AD23-00002.001,2023-01-02,AD23-00002.001,3979293,34.576,319781.0,-1,True
AD24-00116.023,2024-03-18,AD24-00116.023,541740,10.121,884428.5,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,171045,2.2,80864.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,225108,3.808,671922.0,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,1030835,6.153,319982.0,-1,True
AD22-00012.012,2022-12-07,AD22-00012.012,137266,9.081064,319781.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,195577,3.256,225253.0,-1,True
AD22-00013.006,2022-12-07,AD22-00013.006,321297,8.478467,319982.0,-1,True
AD23-00429.030,2023-11-15,AD23-00429.030,590987,7.78,671922.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,1820865,22.318,25183.0,-1,True
AD22-00015.014,2022-12-08,AD22-00015.014,151772,2.476718,319781.0,-1,True
AD23-00394.012,2023-10-22,AD23-00394.012,215777,2.657,225253.0,-1,True
AD22-00017.011,2022-12-12,AD22-00017.011,92474,1.121,143990.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,714267,7.304,319982.0,-1,True
AD22-00012.014,2022-12-07,AD22-00012.014,785296,15.625713,671922.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,673711,5.654,25183.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,161574,2.834,53001.0,-1,True
AD23-00394.001,2023-10-22,AD23-00394.001,396162,5.969,63368.0,-1,True
AD22-00012.006,2022-12-07,AD22-00012.006,193480,2.621845,218747.0,-1,True
AD23-00429.016,2023-11-15,AD23-00429.016,494123,12.945,319982.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,232861,3.089,53001.0,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,414515,6.496,319982.0,-1,True
AD24-00051.012,2024-02-04,AD24-00051.012,27701,2.314,225253.0,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,747521,5.54,319781.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,1250916,16.414,61811.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,196185,3.117,88015.0,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,92739,1.082,319982.0,-1,True
AD24-00051.021,2024-02-04,AD24-00051.021,856236,50.706,884428.5,-1,True
AD22-00015.015,2022-12-08,AD22-00015.015,152295,2.930858,91185.0,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,333160,5.736,319982.0,-1,True
AD22-00012.015,2022-12-07,AD22-00012.015,266055,15.480798,884428.5,-1,True
AD24-00051.019,2024-02-04,AD24-00051.019,31759,2.501,225253.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,711319,5.816,91252.0,-1,True
AD23-00429.049,2023-11-15,AD23-00429.049,629619,7.697,5326.0,-1,True
AD23-00002.001,2023-01-02,AD23-00002.001,367379,3.192,91252.0,-1,True
AD23-00399.030,2023-10-25,AD23-00399.030,423444,4.607,143990.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,170774,2.714505,91252.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,361348,4.012,71625.0,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,862703,11.098,671922.0,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,204022,1.797,143990.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,221475,2.184,88015.0,-1,True
AD23-00434.017,2023-11-19,AD23-00434.017,46650,1.796,143990.0,-1,True
AD22-00015.004,2022-12-08,AD22-00015.004,58919,1.714627,91252.0,-1,True
AD23-00429.043,2023-11-15,AD23-00429.043,320260,3.72,88015.0,-1,True
AD24-00051.007,2024-02-04,AD24-00051.007,223895,5.587,143990.0,-1,True
AD23-00432.017,2023-11-16,AD23-00432.017,560790,3.997,319781.0,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,101809,1.568,218747.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,415841,1.976,88015.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,1122102,14.724,884428.5,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,238350,3.316838,143990.0,-1,True
AD23-00011.008,2023-01-09,AD23-00011.008,1190535,12.461,319781.0,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,321425,4.135,319982.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,446285,8.078,63368.0,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,2722848,25.277,884428.5,-1,True
AD23-00429.037,2023-11-15,AD23-00429.037,225594,2.905,225253.0,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,157176,1.855,91185.0,-1,True
AD23-00002.006,2023-01-02,AD23-00002.006,9301,1.641,225253.0,-1,True
AD22-00017.010,2022-12-12,AD22-00017.010,504883,3.82,218747.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,138163,3.382145,143990.0,-1,True
AD22-00001.010,2022-08-03,AD22-00001.010,146996,0.159367,319781.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,1444513,14.475,319781.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,177766,4.351602,319781.0,-1,True
AD23-00434.020,2023-11-19,AD23-00434.020,61942,0.548,218747.0,-1,True
AD23-00430.003,2023-11-15,AD23-00430.003,169586,2.0,88015.0,-1,True
AD23-00011.009,2023-01-09,AD23-00011.009,872760,11.446,6003.0,-1,True
AD23-00434.012,2023-11-19,AD23-00434.012,43018,0.647,218747.0,-1,True
AD23-00429.024,2023-11-15,AD23-00429.024,282529,3.461,91252.0,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,244469,2.154,91252.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,1780312,24.273756,884428.5,-1,True
AD23-00429.006,2023-11-15,AD23-00429.006,469578,4.96,319982.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,153073,2.589,319781.0,-1,True
AD22-00036.012,2022-12-26,AD22-00036.012,146785,2.145,225253.0,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,1146075,32.978733,218747.0,-1,True
AD22-00014.005,2022-12-08,AD22-00014.005,239573,9.581222,218747.0,-1,True
AD22-00036.008,2022-12-26,AD22-00036.008,833900,8.524,319982.0,-1,True
AD23-00430.003,2023-11-15,AD23-00430.003,370938,4.374,225253.0,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,455121,6.333386,218747.0,-1,True
AD24-00071.004,2024-02-15,AD24-00071.004,198978,7.537,671922.0,-1,True
AD23-00002.005,2023-01-02,AD23-00002.005,268070,17.973,319781.0,-1,True
AD23-00394.021,2023-10-22,AD23-00394.021,494306,9.174,25183.0,-1,True
AD23-00011.005,2023-01-09,AD23-00011.005,91453,2.191,91252.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,997155,28.201,671922.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,1250393,22.632,884428.5,-1,True
AD23-00394.015,2023-10-22,AD23-00394.015,445279,9.141,25183.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,239001,2.049,225253.0,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,202860,1.883,319982.0,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,887652,7.819,25183.0,-1,True
AD23-00434.013,2023-11-19,AD23-00434.013,226621,2.607,63368.0,-1,True
AD23-00394.018,2023-10-22,AD23-00394.018,260791,5.757,884428.5,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,187488,2.887,225253.0,-1,True
AD23-00394.018,2023-10-22,AD23-00394.018,862404,19.039,225253.0,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,280468,2.604,80864.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,92243,2.349,91185.0,-1,True
AD24-00071.004,2024-02-15,AD24-00071.004,385765,14.612,319781.0,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,375004,5.774,63368.0,-1,True
AD22-00014.008,2022-12-08,AD22-00014.008,82124,2.372222,91252.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,779313,4.996,319982.0,-1,True
AD22-00017.001,2022-12-12,AD22-00017.001,826753,13.469,884428.5,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,2813182,20.85,671922.0,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,191019,2.156,91252.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,62401,1.129,218747.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,255808,2.563,319982.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,997703,11.078,884428.5,-1,True
AD23-00002.001,2023-01-02,AD23-00002.001,216466,1.881,71625.0,-1,True
AD24-00051.005,2024-02-04,AD24-00051.005,516880,31.802,884428.5,-1,True
AD22-00015.002,2022-12-08,AD22-00015.002,343003,4.054547,319982.0,-1,True
AD24-00051.015,2024-02-04,AD24-00051.015,99247,10.397,63368.0,-1,True
AD22-00012.013,2022-12-07,AD22-00012.013,188582,6.293018,884428.5,-1,True
AD23-00429.042,2023-11-15,AD23-00429.042,149422,2.775,319982.0,-1,True
AD23-00429.043,2023-11-15,AD23-00429.043,166937,1.939,218747.0,-1,True
AD24-00051.024,2024-02-04,AD24-00051.024,67233,5.04,53001.0,-1,True
AD23-00429.033,2023-11-15,AD23-00429.033,2591890,23.731,884428.5,-1,True
AD23-00002.003,2023-01-02,AD23-00002.003,68734,1.657,91252.0,-1,True
AD23-00432.010,2023-11-16,AD23-00432.010,1083971,6.675,225253.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,67838,1.866246,91252.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,980144,8.014,884428.5,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,428801,6.72,218747.0,-1,True
AD22-00007.004,2022-08-29,AD22-00007.004,167392,0.181515,319982.0,-1,True
AD22-00017.008,2022-12-12,AD22-00017.008,192298,2.24,91185.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,61202,0.895,218747.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,1082546,12.658,319781.0,-1,True
AD24-00116.034,2024-03-18,AD24-00116.034,341712,2.292,61811.0,-1,True
AD22-00017.002,2022-12-12,AD22-00017.002,636672,5.838,319781.0,-1,True
AD22-00015.001,2022-12-08,AD22-00015.001,94430,3.922105,319781.0,-1,True
AD23-00002.008,2023-01-02,AD23-00002.008,57395,0.878,225253.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,156372,3.332,143990.0,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,154405,4.345,26285.0,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,122488,4.371,71625.0,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,253498,3.664,218747.0,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,160477,2.949,57539.0,-1,True
AD23-00429.021,2023-11-15,AD23-00429.021,141137,3.021,319781.0,-1,True
AD22-00015.015,2022-12-08,AD22-00015.015,482465,9.284851,671922.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,1937017,17.457,884428.5,-1,True
AD23-00011.001,2023-01-09,AD23-00011.001,201122,2.239,143990.0,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,112685,4.021,671922.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,220998,4.0,319781.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,1536594,17.968,671922.0,-1,True
AD23-00429.046,2023-11-15,AD23-00429.046,529771,8.434,319781.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,303466,3.590318,88015.0,-1,True
AD23-00394.015,2023-10-22,AD23-00394.015,152731,3.135,71625.0,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,131936,2.272,91252.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,296476,2.488,671922.0,-1,True
AD24-00116.017,2024-03-18,AD24-00116.017,777685,11.586,319781.0,-1,True
AD23-00002.002,2023-01-02,AD23-00002.002,571536,7.54,319781.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,174569,2.041,143990.0,-1,True
AD22-00007.004,2022-08-29,AD22-00007.004,85837,0.093079,884428.5,-1,True
AD23-00394.010,2023-10-22,AD23-00394.010,483272,5.822,319982.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,667077,8.753,671922.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,277901,4.064,51533.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,242062,3.211,143990.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,12232015,61.255,884428.5,-1,True
AD24-00051.021,2024-02-04,AD24-00051.021,9584,0.568,218747.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,99617,1.264,218747.0,-1,True
AD22-00015.010,2022-12-08,AD22-00015.010,306265,8.35997,218747.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,39902,0.976776,884428.5,-1,True
AD23-00434.017,2023-11-19,AD23-00434.017,459762,17.701,884428.5,-1,True
AD23-00011.010,2023-01-09,AD23-00011.010,1002370,13.89,671922.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,566886,5.797,671922.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,345088,20.795,25183.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,2348373,26.755,25183.0,-1,True
AD22-00036.011,2022-12-26,AD22-00036.011,319781,5.433,319781.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,109581,2.335,80864.0,-1,True
AD22-00015.001,2022-12-08,AD22-00015.001,333759,13.862519,884428.5,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,324540,1.625,88015.0,-1,True
AD24-00051.018,2024-02-04,AD24-00051.018,469906,41.345,884428.5,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,1331338,4.054,319781.0,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,236549,4.346,884428.5,-1,True
AD23-00429.033,2023-11-15,AD23-00429.033,1588567,14.544,671922.0,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,527640,3.911,143990.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,734997,8.654,884428.5,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,60785,0.889,319982.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,421787,5.535,319781.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,296797,4.046694,319781.0,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,150720,2.305,218747.0,-1,True
AD23-00429.030,2023-11-15,AD23-00429.030,646590,8.512,319982.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,193196,11.642,884428.5,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,893873,10.09,671922.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,163382,2.596,63368.0,-1,True
AD22-00036.015,2022-12-26,AD22-00036.015,469680,3.926,225253.0,-1,True
AD23-00429.048,2023-11-15,AD23-00429.048,210373,2.24,218747.0,-1,True
AD24-00051.027,2024-02-04,AD24-00051.027,29918,1.276,225253.0,-1,True
AD22-00017.006,2022-12-12,AD22-00017.006,154175,1.848,143990.0,-1,True
AD24-00116.032,2024-03-18,AD24-00116.032,442462,2.836,91252.0,-1,True
AD23-00394.001,2023-10-22,AD23-00394.001,2422774,36.502,884428.5,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,148556,2.586,91252.0,-1,True
AD22-00012.009,2022-12-07,AD22-00012.009,943600,23.232773,225253.0,-1,True
AD24-00051.007,2024-02-04,AD24-00051.007,357734,8.927,319781.0,-1,True
AD22-00001.008,2022-08-03,AD22-00001.008,189694,0.213355,884428.5,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,329369,3.248,63368.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,182863,2.083,225253.0,-1,True
AD23-00434.020,2023-11-19,AD23-00434.020,3255205,28.775,884428.5,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,212941,2.484,63368.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,224809,2.231,218747.0,-1,True
AD23-00011.008,2023-01-09,AD23-00011.008,187276,1.96,218747.0,-1,True
AD23-00394.023,2023-10-22,AD23-00394.023,99024,2.776,143990.0,-1,True
AD24-00071.022,2024-02-15,AD24-00071.022,190905,1.927,88015.0,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,458485,6.626,91185.0,-1,True
AD23-00429.051,2023-11-15,AD23-00429.051,134137,1.665,218747.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,113675,1.861043,319781.0,-1,True
AD23-00432.004,2023-11-16,AD23-00432.004,2477675,29.056,225253.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,551325,5.002,53001.0,-1,True
AD22-00003.009,2022-08-15,AD22-00003.009,118519,0.127058,671922.0,-1,True
AD23-00394.017,2023-10-22,AD23-00394.017,734477,15.189,63368.0,-1,True
AD22-00014.003,2022-12-08,AD22-00014.003,223529,2.535598,88015.0,-1,True
AD24-00051.012,2024-02-04,AD24-00051.012,44530,3.72,143990.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,325535,14.436,25183.0,-1,True
AD22-00013.002,2022-12-07,AD22-00013.002,1889249,27.84998,225253.0,-1,True
AD22-00015.004,2022-12-08,AD22-00015.004,610637,17.77041,671922.0,-1,True
AD22-00017.011,2022-12-12,AD22-00017.011,334849,4.059,225253.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,187311,1.859,91185.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,602671,5.943,671922.0,-1,True
AD22-00014.007,2022-12-08,AD22-00014.007,316652,4.577419,91252.0,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,121800,1.642,319982.0,-1,True
AD23-00002.009,2023-01-02,AD23-00002.009,185847,1.941,91252.0,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,3931363,29.138,884428.5,-1,True
AD23-00394.017,2023-10-22,AD23-00394.017,363177,7.51,53001.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,189087,2.154,319982.0,-1,True
AD23-00429.032,2023-11-15,AD23-00429.032,292454,10.481,225253.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,246777,2.674,143990.0,-1,True
AD23-00011.005,2023-01-09,AD23-00011.005,57105,1.368,218747.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,294077,3.454,218747.0,-1,True
AD23-00002.008,2023-01-02,AD23-00002.008,648566,9.924,671922.0,-1,True
AD23-00002.008,2023-01-02,AD23-00002.008,2272572,34.772,884428.5,-1,True
AD24-00051.012,2024-02-04,AD24-00051.012,124668,10.415,319781.0,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,84210,1.135,225253.0,-1,True
AD23-00394.023,2023-10-22,AD23-00394.023,680739,19.084,671922.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,213668,3.395,57539.0,-1,True
AD24-00051.006,2024-02-04,AD24-00051.006,212551,4.24,225253.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,264033,3.644,319982.0,-1,True
AD23-00432.017,2023-11-16,AD23-00432.017,233168,1.662,68217.0,-1,True
AD23-00429.013,2023-11-15,AD23-00429.013,246580,4.942,218747.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,255302,3.383,143990.0,-1,True
AD24-00071.003,2024-02-15,AD24-00071.003,1744959,49.794,884428.5,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,1188323,10.468,671922.0,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,236971,6.818929,225253.0,-1,True
AD22-00012.015,2022-12-07,AD22-00012.015,31911,1.856788,88015.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,305576,3.877,225253.0,-1,True
AD23-00429.041,2023-11-15,AD23-00429.041,364526,3.963,225253.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,2330716,27.253,884428.5,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,171788,2.645,91252.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,478367,9.05,25183.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,245834,10.902,671922.0,-1,True
AD22-00015.014,2022-12-08,AD22-00015.014,174683,2.850595,54902.5,-1,True
AD23-00399.008,2023-10-25,AD23-00399.008,239947,3.377,143990.0,-1,True
AD23-00011.001,2023-01-09,AD23-00011.001,2091068,23.277,884428.5,-1,True
AD23-00429.049,2023-11-15,AD23-00429.049,443744,5.425,319781.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,134608,2.592,80864.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,198206,3.727949,91185.0,-1,True
AD22-00017.010,2022-12-12,AD22-00017.010,3395826,25.693,671922.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,203484,3.82722,884428.5,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,141240,3.975,71625.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,165050,2.62352,319781.0,-1,True
AD22-00017.006,2022-12-12,AD22-00017.006,346912,4.158,225253.0,-1,True
AD23-00394.014,2023-10-22,AD23-00394.014,768576,13.911,25183.0,-1,True
AD23-00002.002,2023-01-02,AD23-00002.002,1998634,26.368,884428.5,-1,True
AD24-00116.026,2024-03-18,AD24-00116.026,538197,5.125,319781.0,-1,True
AD23-00429.015,2023-11-15,AD23-00429.015,556643,2.957,218747.0,-1,True
AD24-00071.001,2024-02-15,AD24-00071.001,150779,3.49,53001.0,-1,True
AD22-00014.004,2022-12-08,AD22-00014.004,860606,11.55261,225253.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,441080,4.654,225253.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,377256,3.166,88015.0,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,239122,4.393,4792.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,338740,5.144953,218747.0,-1,True
AD22-00001.007,2022-08-03,AD22-00001.007,334605,0.356926,218747.0,-1,True
AD24-00051.003,2024-02-04,AD24-00051.003,57229,2.775,143990.0,-1,True
AD23-00432.009,2023-11-16,AD23-00432.009,219537,4.102,884428.5,-1,True
AD23-00432.009,2023-11-16,AD23-00432.009,242173,4.525,54902.5,-1,True
AD23-00399.019,2023-10-25,AD23-00399.019,423101,14.043,884428.5,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,247413,2.622,143990.0,-1,True
AD24-00051.013,2024-02-04,AD24-00051.013,34253,1.8,225253.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,295910,5.565611,218747.0,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,440363,5.402,71625.0,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,161050,2.241144,91185.0,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,255158,2.976,88015.0,-1,True
AD23-00434.013,2023-11-19,AD23-00434.013,342811,3.944,23156.5,-1,True
AD22-00015.004,2022-12-08,AD22-00015.004,220376,6.413257,225253.0,-1,True
AD23-00399.019,2023-10-25,AD23-00399.019,26275,0.872,218747.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,159825,4.39684,319781.0,-1,True
AD24-00116.032,2024-03-18,AD24-00116.032,339750,2.178,61811.0,-1,True
AD22-00015.015,2022-12-08,AD22-00015.015,138339,2.66228,319982.0,-1,True
AD22-00017.010,2022-12-12,AD22-00017.010,94206,0.713,225253.0,-1,True
AD23-00394.021,2023-10-22,AD23-00394.021,163952,3.043,143990.0,-1,True
AD24-00051.018,2024-02-04,AD24-00051.018,39151,3.445,218747.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,536685,6.667,319982.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,3131778,26.854,884428.5,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,477000,6.637851,319781.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,647097,10.281,319982.0,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,417258,6.425,53001.0,-1,True
AD22-00015.010,2022-12-08,AD22-00015.010,69479,1.896535,319982.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,199282,2.341,80864.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,474331,5.635,671922.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,68119,1.735,88015.0,-1,True
AD23-00434.011,2023-11-19,AD23-00434.011,116725,1.796,143990.0,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,114898,2.506,225253.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,329645,4.095,22681.0,-1,True
AD22-00014.003,2022-12-08,AD22-00014.003,259678,2.945654,671922.0,-1,True
AD23-00394.015,2023-10-22,AD23-00394.015,1118060,22.953,671922.0,-1,True
